"","Location","Food","Status"
"15133","","",1
"15134","Restaurant","",1
"15135","Fast Food Restaurant/ Private Home/Residence","",0
"15136","Restaurant","",1
"15137","Restaurant","",1
"15138","Restaurant","",1
"15139","Restaurant","",1
"15140","Restaurant","",1
"15141","Restaurant","",1
"15142","Catering Service/ Grocery Store","",0
"15143","Restaurant","",1
"15144","Restaurant","",1
"15145","Restaurant","",1
"15146","Fast Food Restaurant","",1
"15147","Private Home/Residence","Rice Crispy Treat/ Brownies",0
"15148","Restaurant","",0
"15149","Fair/Festival","",1
"15150","Fast Food Restaurant","",1
"15151","Restaurant","",1
"15152","Restaurant","",1
"15153","Catering Service","Chicken Picata/ Eggplant",1
"15154","Fast Food Restaurant","Rice/ Fried Rice",0
"15155","Restaurant","House Salad",0
"15156","Private Home/Residence","Avocado/ Unspecified",1
"15157","Restaurant","Tuna Burger",1
"15158","Restaurant","",1
"15159","Private Home/Residence","",1
"15160","Catering Service/ Grocery Store","",1
"15161","Private Home/Residence","",1
"15162","","",1
"15163","Banquet Facility","",1
"15164","Restaurant","",1
"15165","","",1
"15166","Restaurant","Sandwich/ Roast Beef",1
"15167","","",1
"15168","Restaurant","",1
"15169","Prison/Jail","Chili Macaroni",0
"15170","","",1
"15171","Restaurant","",1
"15172","Grocery Store","Fruit Salad/ Deli Tray",1
"15173","","",1
"15174","","Raw Milk",1
"15175","Restaurant","",1
"15176","Fast Food Restaurant","",0
"15177","Catering Service","Potato/ Mashed",1
"15178","Restaurant","",0
"15179","Private Home/Residence","Pork",1
"15180","Fast Food Restaurant/ Restaurant/ Restaurant","",1
"15181","","",1
"15182","Restaurant","",1
"15183","Restaurant","",1
"15184","Restaurant","Tabouleh Salad/ Spinach Struedel",1
"15185","School/College/University","Applesauce",1
"15186","","",1
"15187","Private Home/Residence","",1
"15188","Catering Service","Chicken/ Salad/ Unspecified",1
"15189","Grocery Store","Cookies",1
"15190","Banquet Facility","Goat Cheese Profiterole/ Asparagus Citrus Salad",1
"15191","","Chicken Picata",1
"15192","","",0
"15193","Restaurant","Fish/ Baracuda",1
"15194","","Fish/ Amberjack",1
"15195","","",1
"15196","Restaurant","",1
"15197","Fast Food Restaurant","",1
"15198","Fast Food Restaurant","",1
"15199","","",1
"15200","Fast Food Restaurant","",1
"15201","Restaurant","Pizza/ Meat",1
"15202","","",1
"15203","","",1
"15204","","",1
"15205","Restaurant","Sandwich/ Club",1
"15206","Restaurant","",0
"15207","Restaurant","",0
"15208","Private Home/Residence","Beef/ Roast With Gravy",0
"15209","Restaurant","",1
"15210","Fast Food Restaurant/ Private Home/Residence/ Grocery Store","",1
"15211","Hospital","",1
"15212","","Rice/ Fried Rice",1
"15213","","",0
"15214","Restaurant","",1
"15215","Office/Indoor Workplace","",1
"15216","Restaurant/ Banquet Facility","Garden Salad",1
"15217","Banquet Facility","Ziti & Meatballs/ Water/ Paella",1
"15218","Private Home/Residence","Pork/ Roasted",1
"15219","Restaurant","Chicken/ Stew",1
"15220","Restaurant","",1
"15221","Private Home/Residence/ Unknown","Apple Potato Salad/ Spinach Cheese Dip",1
"15222","","",1
"15223","Restaurant","Cilantro And Onions",1
"15224","Religious Facility","Lemonade/ Unspecified",1
"15225","Restaurant","",1
"15226","","",1
"15227","Restaurant","",1
"15228","Banquet Facility","",1
"15229","","",1
"15230","","",1
"15231","","",1
"15232","","",1
"15233","","",1
"15234","","",1
"15235","","",1
"15236","Restaurant","",1
"15237","Catering Service","",1
"15238","Fast Food Restaurant","",1
"15239","","",1
"15240","Office/Indoor Workplace","Burrito/ Unspecified/ Salsa",1
"15241","Private Home/Residence","",1
"15242","Private Home/Residence","Potato Salad",0
"15243","","",1
"15244","Unknown","",1
"15245","","Milk/ Whole Milk Unpasteurized",1
"15246","Private Home/Residence/ Catering Service","Smoked Whole Hog",1
"15247","","Cantaloupe",1
"15248","Private Home/Residence","Pork/ Roasted",1
"15249","","Cake",1
"15250","","",1
"15251","Restaurant","Bbq Tofu",1
"15252","Banquet Facility","Vegetable Platter",1
"15253","","Raw Milk",1
"15254","Unknown","",1
"15255","","Milk/ Whole Milk Unpasteurized",1
"15256","","Cake/ Unspecified",1
"15257","","",1
"15258","Private Home/Residence","Ground Beef/ Sloppy Joe/ Ground Beef/ Other",1
"15259","Private Home/Residence/ Child Daycare","Cantaloupe & Strawberry Mix",1
"15260","","Milk/ Whole Milk Unpasteurized",1
"15261","","Chicken/ Other",1
"15262","","Pork/ Roasted",0
"15263","","",1
"15264","Fast Food Restaurant","",1
"15265","","Milk/ Whole Milk Unpasteurized",1
"15266","Restaurant/ Private Home/Residence","Pork/ Bbq/ Beans/ Bbq",0
"15267","Restaurant","Ribs",1
"15268","","",1
"15269","","",1
"15270","","",1
"15271","","",1
"15272","","",1
"15273","","",1
"15274","","",0
"15275","Restaurant","",1
"15276","Private Home/Residence/ Catering Service","Pork/ Bbq/ Coleslaw",1
"15277","Restaurant/ Private Home/Residence/ Grocery Store/ Unknown","",0
"15278","","Mussels",1
"15279","","Whole Milk/ Unpasteurized",1
"15280","Catering Service","",1
"15281","Restaurant","",1
"15282","Prison/Jail","",1
"15283","Prison/Jail","",1
"15284","Catering Service","Steak/ Potatoes/ Macaroni Salad",1
"15285","Banquet Facility","Beet Salad",0
"15286","Restaurant","",1
"15287","Restaurant","Beef/ Chili/ Refried Beans/ Unspecified",0
"15288","Restaurant","Sandwich/ Chicken Salad",1
"15289","Restaurant","Pork",1
"15290","Restaurant/ Private Home/Residence/ Grocery Store","Beans/ Unspecified/ Carnitas/ Unspecified",1
"15291","Restaurant","Tuna Burger",1
"15292","Private Home/Residence","Tuna Steak",1
"15293","Private Home/Residence/ Grocery Store","",0
"15294","Fair/Festival","Salad/ Unspecified",1
"15295","","",1
"15296","Restaurant","",1
"15297","Restaurant","Fish/ Grouper",1
"15298","Restaurant","",1
"15299","Restaurant","Dips",1
"15300","","Lettuce Based Salads",1
"15301","Private Home/Residence","",1
"15302","Restaurant","",0
"15303","Restaurant","",1
"15304","Restaurant","",1
"15305","Restaurant/ Grocery Store","",1
"15306","Restaurant","",1
"15307","","",1
"15308","","",0
"15309","","",0
"15310","","",1
"15311","","",1
"15312","","",1
"15313","","",1
"15314","","",1
"15315","","",1
"15316","Private Home/Residence","",1
"15317","Restaurant","Crab Dishes",1
"15318","Restaurant","Chips And Salsa",1
"15319","Private Home/Residence","Shrimp Fried Rice",0
"15320","Unknown","",1
"15321","Fast Food Restaurant/ Private Home/Residence/ Grocery Store","",1
"15322","Restaurant","",1
"15323","","",1
"15324","Restaurant/ Private Home/Residence/ Camp","Ground Beef",1
"15325","","Milk/ Whole Milk Unpasteurized",1
"15326","Prison/Jail","",1
"15327","Private Home/Residence","Fruit",1
"15328","Private Home/Residence/ Banquet Facility/ Camp","",1
"15329","Restaurant/ Catering Service","",1
"15330","Private Home/Residence","Cantaloupe",1
"15331","Private Home/Residence","Mexican Style Cheese/ Pasteurized",1
"15332","","",1
"15333","Restaurant","Quesadillas/ Elote",1
"15334","Restaurant","Fish/ Grouper",1
"15335","Restaurant","Fish/ Grouper",1
"15336","Private Home/Residence","Turkey/ Roasted",1
"15337","Restaurant/ Fair/Festival","Ground Beef/ Hamburger",1
"15338","Restaurant","",1
"15339","","Raw Milk",1
"15340","Unknown","Tomatoes",1
"15341","","Salad/ Unspecified",1
"15342","Restaurant","",0
"15343","Fast Food Restaurant","",1
"15344","Restaurant","Hollandaise Sauce",1
"15345","Catering Service","",1
"15346","","Strawberries",1
"15347","Restaurant","Sandwich/ Hoagie",1
"15348","Restaurant","White Rice",0
"15349","Fast Food Restaurant","",1
"15350","Restaurant","",1
"15351","Private Home/Residence","Fried Rice/ Unspecified/ Pork/ Chops/ Spring Roll",1
"15352","Private Home/Residence","Oysters",1
"15353","Private Home/Residence","Chicken",0
"15354","Banquet Facility","Oysters",1
"15355","Private Home/Residence","Fish Eggs",1
"15356","Restaurant","",1
"15357","Restaurant","",1
"15358","Private Home/Residence","",1
"15359","Restaurant","Oysters/ Raw",1
"15360","Restaurant","",0
"15361","Restaurant","Pork/ Roasted",1
"15362","Restaurant","",1
"15363","","Raw Milk",1
"15364","Prison/Jail","",1
"15365","Catering Service","",1
"15366","Private Home/Residence","Fish/ Amberjack",1
"15367","","Fish/ Amberjack",1
"15368","Restaurant","",1
"15369","Private Home/Residence","Fish/ Grouper",1
"15370","Restaurant","",1
"15371","Banquet Facility/ Catering Service","",1
"15372","","",1
"15373","","",1
"15374","Restaurant","",1
"15375","Unknown","Sprouts",1
"15376","Restaurant","",1
"15377","","",1
"15378","Unknown","",1
"15379","","",1
"15380","","",1
"15381","Restaurant","Chicken/ Shawarma",1
"15382","Fast Food Restaurant/ Private Home/Residence","Ackawi Cheese/ Pasteurized/ Chives Cheese/ Pasteurized",1
"15383","Catering Service","",1
"15384","Private Home/Residence","Watermelon",1
"15385","Restaurant","Oysters/ Raw",1
"15386","Banquet Facility/ Catering Service","",0
"15387","Private Home/Residence","Eggs/ Other",1
"15388","","Turkish Pine Nuts",1
"15389","","Lettuce/ Tomatoes/ Onions",1
"15390","","",1
"15391","Restaurant","Penne Ala Vodka/ Broccoli",1
"15392","Restaurant","",0
"15393","Restaurant","Turkey",1
"15394","Restaurant","",1
"15395","Nursing Home/Assisted Living Facility","Rice/ Unspecified",1
"15396","Private Home/Residence","Goat Milk/ Unpasteurized",0
"15397","Restaurant","",1
"15398","Private Home/Residence","Mushrooms",0
"15399","Catering Service","",1
"15400","Private Home/Residence","Aniline (Mixed With Soda)",0
"15401","Private Home/Residence","Fish/ Tuna",1
"15402","Grocery Store","Deli Tray",0
"15403","","",1
"15404","Private Home/Residence","Grouper/ Black",1
"15405","Restaurant","",1
"15406","","Milk",1
"15407","Restaurant","Pinto Beans",0
"15408","Restaurant","Pasta Salad",1
"15409","Restaurant","Guacamole/ Unspecified/ Pico De Gallo",1
"15410","Private Home/Residence","",0
"15411","Private Home/Residence","",1
"15412","Restaurant","",1
"15413","Catering Service","",1
"15414","Restaurant/ Catering Service","",1
"15415","Catering Service","",0
"15416","Private Home/Residence","Chicken",1
"15417","Restaurant","",1
"15418","Catering Service","Sandwich/ Turkey",1
"15419","Restaurant","Yellowtail Tuna",1
"15420","Restaurant","",1
"15421","Restaurant","Rice/ Fried Rice",0
"15422","Restaurant","",1
"15423","Restaurant","Salads",1
"15424","Private Home/Residence","",0
"15425","Private Home/Residence","",1
"15426","Restaurant","",1
"15427","","Spaghetti/ Unspecified",1
"15428","Restaurant","Chicken",1
"15429","Restaurant","",1
"15430","Private Home/Residence/ Grocery Store","Carnitas/ Unspecified",1
"15431","Restaurant","Chicken",1
"15432","Catering Service","",1
"15433","Catering Service","",1
"15434","Restaurant","",1
"15435","","",1
"15436","Restaurant","",1
"15437","Restaurant","",1
"15438","Restaurant","",1
"15439","Private Home/Residence","",1
"15440","Unknown","",1
"15441","Unknown","",1
"15442","","",1
"15443","Restaurant","Sushi/ Unspecified",1
"15444","","",1
"15445","Fast Food Restaurant","",1
"15446","Restaurant","",1
"15447","Catering Service","Pulled Pork",1
"15448","","Ice",1
"15449","Restaurant","Chicken/ Unspecified/ Water",1
"15450","Restaurant","",1
"15451","Restaurant","Salad Bar",1
"15452","Restaurant","Hummus",1
"15453","","Fish/ Tuna",1
"15454","Private Home/Residence","Mushrooms",1
"15455","","",1
"15456","Restaurant","Rice/ Fried/ Vegetable",1
"15457","Restaurant","Yellowtail Tuna",1
"15458","Private Home/Residence","",1
"15459","Restaurant","",1
"15460","Restaurant","Chicken/ Fried",1
"15461","","Raw Milk",1
"15462","Restaurant","",1
"15463","Restaurant","",1
"15464","Restaurant","Chicken/ Unspecified",1
"15465","Restaurant","",1
"15466","Catering Service","Salad/ Unspecified",1
"15467","","Ice Cream/Yogurt",1
"15468","","Pasta/ Sauces/ Ground Beef/ Unspecified/ Salad/ Unspecified",1
"15469","Unknown","",1
"15470","Private Home/Residence","Ground Beef/ Meatballs",1
"15471","Private Home/Residence","Water",0
"15472","","Apple Cider/ Unpasteurized",1
"15473","School/College/University","Fish/ Tuna",1
"15474","","Pretzel",1
"15475","Restaurant","",1
"15476","Fast Food Restaurant","Taco/ Beef",0
"15477","Religious Facility","Pork/ Bbq",1
"15478","Restaurant","",1
"15479","Prison/Jail","Pruno",1
"15480","Restaurant","Salad Dressing/ Unspecified",1
"15481","Private Home/Residence","",0
"15482","Catering Service/ Grocery Store","",1
"15483","","",1
"15484","Restaurant","Vegetables",0
"15485","Banquet Facility","Salads",0
"15486","Restaurant","Oysters/ Raw",0
"15487","","",1
"15488","Restaurant","Pork/ Carnitas",1
"15489","Restaurant","",1
"15490","Grocery Store","Fruit Salad",0
"15491","","",1
"15492","Restaurant","",1
"15493","Fast Food Restaurant","Cake/ Carrot",0
"15494","Catering Service","",0
"15495","Catering Service","Mixed Fruit",0
"15496","Restaurant","Sauce/ Contains Glacial Acetic Acid",0
"15497","","Rice",0
"15498","Restaurant","",1
"15499","Catering Service","",0
"15500","","",1
"15501","Restaurant","Octopus",1
"15502","Restaurant","",1
"15503","Catering Service","Turkey/ Smoked",1
"15504","Prison/Jail","",1
"15505","Restaurant","",1
"15506","Grocery Store","Birria/ Barbacoa",1
"15507","","",0
"15508","Restaurant","",1
"15509","","",1
"15510","","",1
"15511","Private Home/Residence","",1
"15512","Grocery Store","",1
"15513","Banquet Facility/ Catering Service","",1
"15514","Banquet Facility/ Catering Service","",1
"15515","","Oysters/ Raw",1
"15516","Banquet Facility","Tomatoes",1
"15517","","Apple Cider/ Unpasteurized",1
"15518","Grocery Store/ School/College/University","Romaine Lettuce/ Unspecified",1
"15519","Private Home/Residence","Ground Beef",1
"15520","Private Home/Residence","Lettuce",1
"15521","Fast Food Restaurant","",1
"15522","Banquet Facility","Blue-Veined Cheese/ Unpasteurized",1
"15523","","",1
"15524","","Alcohol/ Water",1
"15525","Restaurant","Ice Cream/ Homemade",0
"15526","Private Home/Residence","Mushrooms",1
"15527","Restaurant","",1
"15528","Restaurant/ Grocery Store","",1
"15529","Fast Food Restaurant","Tuna Salad",1
"15530","","Apple Cider/ Unpasteurized",1
"15531","Restaurant","",1
"15532","","",1
"15533","Private Home/Residence","",1
"15534","Restaurant","Pizza",1
"15535","Restaurant","Pasta Salad",1
"15536","Private Home/Residence/ Grocery Store","",1
"15537","Restaurant","",1
"15538","Restaurant","",0
"15539","","Chicken Dishes",1
"15540","Restaurant","",1
"15541","Restaurant","",1
"15542","","",1
"15543","Restaurant","Oysters/ Raw",1
"15544","Restaurant","",0
"15545","Office/Indoor Workplace","",0
"15546","Restaurant","Beef",0
"15547","Catering Service","",0
"15548","Nursing Home/Assisted Living Facility","",1
"15549","Restaurant","",1
"15550","Catering Service","Stuffing/Gravy/ Mashed Potato/Gravy",0
"15551","Restaurant","",1
"15552","Restaurant","",1
"15553","Restaurant","",1
"15554","","",0
"15555","Restaurant","",0
"15556","Fast Food Restaurant","",0
"15557","Restaurant","Tuna Burger",1
"15558","Private Home/Residence","Ham",1
"15559","Office/Indoor Workplace/ Hospital","Turkey/ Roasted",1
"15560","Restaurant/ Catering Service","Turkey/ Smoked/ Turkey/ Bbq/ Turkey/ Other",1
"15561","Fast Food Restaurant","Fish/ Ahi",1
"15562","Restaurant","",1
"15563","","Cake/ Black And White/ With Filling And Icing",1
"15564","Restaurant","",1
"15565","Restaurant","",1
"15566","Private Home/Residence","",0
"15567","Restaurant","",1
"15568","Restaurant","",1
"15569","Fast Food Restaurant","",1
"15570","","",1
"15571","Private Home/Residence","",1
"15572","","",1
"15573","School/College/University","Sushi/ Unspecified",0
"15574","Fast Food Restaurant","",1
"15575","Restaurant","Multiple Foods",0
"15576","Banquet Facility","Fruit Salad",0
"15577","Restaurant","",0
"15578","Restaurant","Cheese/ Unspecified/ Lettuce",0
"15579","Restaurant","",1
"15580","Catering Service","Green Beans/ Pasta/ Unspecified",1
"15581","","",1
"15582","Restaurant","",1
"15583","Restaurant","Fish/ Grouper",1
"15584","Restaurant","Soup/ Clam Chowder",1
"15585","Restaurant","Beans/ Black",1
"15586","Restaurant","",0
"15587","Private Home/Residence","Buffalo Fish",1
"15588","Prison/Jail","",1
"15589","Banquet Facility","",0
"15590","Private Home/Residence/ Religious Facility","Turkey/ Roasted",1
