"","Year","Month","State","Location","Food","Ingredient","Species","Serotype.Genotype","Status","Illnesses","Hospitalizations","Fatalities"
"18973",2015,"November","Colorado","Restaurant","","","Norovirus","","Confirmed",18,0,0
"18974",2015,"November","Connecticut","Restaurant","","","Norovirus genogroup II","GII_6","Confirmed",3,0,0
"18975",2015,"November","Connecticut","Restaurant","Salad","","Norovirus","","Suspected",15,0,0
"18976",2015,"November","Florida","Restaurant","","","","","",5,0,0
"18977",2015,"November","Florida","Restaurant","","","Norovirus genogroup II","GII_2","Confirmed",29,0,0
"18978",2015,"November","Florida","Restaurant","","","Norovirus genogroup I","Unknown","Confirmed",10,0,0
"18979",2015,"November","Florida","Banquet Facility","Green Beans","Green Beans; Potatoes, Mashed","","","",8,0,0
"18980",2015,"November","Florida","Private Home/Residence","","","Salmonella enterica","Newport","Confirmed",20,7,0
"18981",2015,"November","Florida","Prison/Jail","Thanksgiving Meal","","Salmonella enterica","Tallahassee","Confirmed",5,0,0
"18982",2015,"November","Georgia","Grocery Store","Pork, Carnitas","Pork","Salmonella enterica","Mbandaka","Confirmed",17,0,0
"18983",2015,"November","Georgia","Restaurant","Sushi","","Norovirus unknown","","Suspected",7,0,0
"18984",2015,"November","Hawaii","Restaurant","Oysters, Raw","Oysters, Raw","Norovirus genogroup I; Norovirus genogroup II","Unknown; Unknown","Confirmed; Confirmed",3,0,0
"18985",2015,"November","Hawaii","Fast Food Restaurant","Fish, Ahi","Fish, Ahi","Scombroid toxin","","Confirmed",5,0,0
"18986",2015,"November","Idaho","","Cheese, Unspecified, Unpasteurized","","Campylobacter","","Confirmed",8,0,0
"18987",2015,"November","Illinois","Restaurant","","","Norovirus","","Suspected",3,0,0
"18988",2015,"November","Illinois","Private Home/Residence","Meat","","Salmonella enterica","I 4,[5],12:i:-","Confirmed",6,1,0
"18989",2015,"November","Illinois","Catering Service","Pulled Pork","","Clostridium perfringens","","Suspected",6,0,0
"18990",2015,"November","Illinois","Restaurant","","","Norovirus","","Suspected",9,NA,NA
"18991",2015,"November","Illinois","Restaurant","","","Norovirus","","Suspected",9,0,0
"18992",2015,"November","Kansas","Restaurant","","","Norovirus genogroup II","GII_2","Confirmed",25,1,0
"18993",2015,"November","Michigan","School/College/University","","","","","",50,0,0
"18994",2015,"November","Michigan","Grocery Store","Ribs","Pork, Other","","","",5,0,0
"18995",2015,"November","Minnesota","Restaurant","","","Norovirus genogroup I","","Confirmed",3,0,0
"18996",2015,"November","Minnesota","Fast Food Restaurant","","","Norovirus genogroup I","GI_5","Confirmed",15,0,0
"18997",2015,"November","Multistate","Restaurant","","","Escherichia coli, Shiga toxin-producing","O26","Suspected",5,1,0
"18998",2015,"November","New Jersey","Banquet Facility","","","","","",57,0,0
"18999",2015,"November","New Jersey","Nursing Home/Assisted Living Facility","","","","","",17,0,0
"19000",2015,"November","New York","Restaurant","","","","","",4,0,0
"19001",2015,"November","New York","Restaurant","","","Norovirus genogroup II","","Confirmed",40,4,0
"19002",2015,"November","New York","Private Home/Residence","","","","","",8,0,0
"19003",2015,"November","North Carolina","Private Home/Residence","Turkey And Stuffing","Turkey","Clostridium perfringens","","Confirmed",44,0,0
"19004",2015,"November","Ohio","Restaurant Buffet","","","Chemical or toxin","","Suspected",4,0,0
"19005",2015,"November","Ohio","School/College/University","","","Salmonella enterica","Weltevreden","Confirmed",14,0,0
"19006",2015,"November","Ohio","Fair/Festival","Chicken Sandwich","","Norovirus genogroup II","GII_2","Suspected",3,0,0
"19007",2015,"November","Ohio","Fast Food Restaurant","","","Norovirus","","Suspected",5,0,0
"19008",2015,"November","Ohio","Private Home/Residence","Turkey, Smoked; Stuffing/Dressing","","Salmonella enterica","I 4,[5],12:i:-","Confirmed",3,1,0
"19009",2015,"November","Oregon","Restaurant","Lettuce","Lettuce","Norovirus genogroup II","","Confirmed",8,0,0
"19010",2015,"November","Oregon","Restaurant","Oyster Shooters","Oysters, Raw","Norovirus genogroup I","","Suspected",3,0,0
"19011",2015,"November","Oregon","Restaurant","Chicken Coconut Curry","","Sapovirus","","Confirmed",4,0,0
"19012",2015,"November","Tennessee","Restaurant","","","Norovirus genogroup II","GII_2","Confirmed",5,0,0
"19013",2015,"November","Tennessee","Restaurant","Hamburger","Ground Beef","Escherichia coli, Shiga toxin-producing","O157:H7","Confirmed",13,0,0
"19014",2015,"November","Texas","Catering Service","","","","","",29,0,0
"19015",2015,"November","Utah","Catering Service","Eggs, Scrambled","Egg","Salmonella enterica","Enteritidis","Confirmed",3,0,0
"19016",2015,"November","Washington","Restaurant","","","Norovirus unknown","","Suspected",10,0,0
"19017",2015,"November","Washington","Private Home/Residence","Turkey","","Salmonella enterica","I 4,[5],12:i:-","Confirmed",10,0,0
"19018",2015,"November","Wisconsin","Religious Facility","","","Norovirus genogroup II","GII_2","Confirmed",11,0,0
"19019",2015,"November","Wisconsin","","","","Norovirus genogroup II","GII_2","Confirmed",24,0,0
"19020",2015,"November","Wisconsin","Hospital","Broccoli Salad","","","","",4,0,0
"19021",2015,"December","Alabama","Restaurant Buffet","","","","","",8,0,0
"19022",2015,"December","Arizona","Restaurant","","","Norovirus genogroup II","GII_17 Kawasaki (2014)","Confirmed",4,0,0
"19023",2015,"December","California","Banquet Facility","Oysters, Raw","","Norovirus unknown","","Suspected",20,0,0
"19024",2015,"December","California","Restaurant","","","","","",2,0,0
"19025",2015,"December","California","Restaurant","","","","","",12,1,0
"19026",2015,"December","California","Fast Food Restaurant","","","Norovirus unknown","","Suspected",5,0,0
"19027",2015,"December","California","Restaurant","","","Norovirus unknown","","Suspected",5,0,0
"19028",2015,"December","California","Catering Service","Alcohol","","Norovirus unknown","","Suspected",16,0,0
"19029",2015,"December","California","Restaurant","","","Norovirus unknown","","Suspected",2,0,0
"19030",2015,"December","California","Restaurant","","","Norovirus unknown","","Suspected",2,0,0
"19031",2015,"December","California","Fast Food Restaurant","Pizza","","","","",2,0,0
"19032",2015,"December","California","Restaurant","","","","","",20,0,0
"19033",2015,"December","California","Child Daycare","","","Salmonella enterica","I 4,[5],12:i:-","Confirmed",8,0,0
"19034",2015,"December","California","School/College/University","","","Norovirus unknown","","Confirmed",93,0,0
"19035",2015,"December","California","Restaurant","","","Norovirus unknown","","Confirmed",11,0,0
"19036",2015,"December","California","Restaurant","","","Norovirus unknown","","Suspected",4,0,0
"19037",2015,"December","Colorado","Restaurant","Enchilada, Beef; Rice; Beans, Unspecified","","Clostridium perfringens","","Suspected",7,0,0
"19038",2015,"December","Colorado","Restaurant","","","Norovirus","","Confirmed",15,0,0
"19039",2015,"December","Colorado","Restaurant","Ribs, Bbq; Tea","","Bacillus cereus; Staphylococcus aureus","","Suspected; Suspected",2,0,0
"19040",2015,"December","Colorado","Private Home/Residence","Pulled Pork","","Clostridium perfringens","","Suspected",36,0,0
"19041",2015,"December","Colorado","Restaurant","","","Norovirus","","Confirmed",11,0,0
"19042",2015,"December","Colorado","Restaurant","Chicken Liver Pate","","Campylobacter","","Confirmed",4,0,0
"19043",2015,"December","Colorado","Banquet Facility","","","Bacterium","","Suspected",8,0,0
"19044",2015,"December","Connecticut","Catering Service","Multiple Foods","","Norovirus genogroup I","GI_5","Confirmed",25,0,0
"19045",2015,"December","Connecticut","Restaurant","Ox Tongue & Tripe","","Salmonella enterica","Potsdam","Confirmed",9,1,0
"19046",2015,"December","Connecticut","Restaurant","Cucumbers","Cucumber","Salmonella enterica","Thompson","Confirmed",3,0,0
"19047",2015,"December","Florida","","Oysters, Raw","Oysters, Raw","Vibrio vulnificus","","Suspected",2,1,1
"19048",2015,"December","Florida","Restaurant","","","","","",3,0,0
"19049",2015,"December","Florida","Restaurant","","","","","",2,0,0
"19050",2015,"December","Florida","Restaurant","","","","","",2,0,0
"19051",2015,"December","Florida","Restaurant","","","Norovirus genogroup II","","Suspected",5,0,0
"19052",2015,"December","Florida","Restaurant","","","","","",5,0,0
"19053",2015,"December","Florida","Restaurant","Pizza, Mushrooms, Black Olives, Pepperoni","Basil; Garlic; Mushrooms; Oil; Olives, Black; Salt; Sugar, White; Pepperroni; Sauces/ Dressings","","","",4,0,0
"19054",2015,"December","Florida","Catering Service","Multiple Foods","","","","",20,0,0
"19055",2015,"December","Florida","Private Home/Residence","Fish, Baracuda","Fish, Baracuda","Ciguatoxin","","Confirmed",5,0,0
"19056",2015,"December","Florida","Restaurant","","","","","",4,0,0
"19057",2015,"December","Georgia","Fast Food Restaurant","Ice Cream","","Norovirus genogroup II","Unknown","Confirmed",2,0,0
"19058",2015,"December","Hawaii","Restaurant","Lilikoi Chiffon Pie","","Salmonella enterica","Heidelberg","Suspected",24,0,0
"19059",2015,"December","Illinois","Restaurant","","","Norovirus genogroup II","GII_1","Confirmed",6,0,0
"19060",2015,"December","Illinois","Catering Service","","","","","",3,NA,NA
"19061",2015,"December","Iowa","Grocery Store","Turkey","","Salmonella enterica","Reading","Confirmed",4,0,0
"19062",2015,"December","Iowa","Restaurant","","","Salmonella enterica","Infantis","Confirmed",7,0,0
"19063",2015,"December","Kansas","Restaurant","","","Norovirus genogroup II","GII_4 Sydney (2012)","Confirmed",3,0,0
"19064",2015,"December","Kansas","Restaurant","","","","","",2,0,0
"19065",2015,"December","Kansas","Restaurant","","","Norovirus genogroup II","Unknown","Suspected",3,0,0
"19066",2015,"December","Kansas","Restaurant","","","Norovirus genogroup II","GII_2","Confirmed",6,0,0
"19067",2015,"December","Maryland","Catering Service","Turkey And Gravy","","","","",19,1,0
"19068",2015,"December","Maryland","Catering Service","","","Norovirus genogroup II","Unknown","Confirmed",45,0,0
"19069",2015,"December","Michigan","Private Home/Residence","Cake","Frosting/Icing","Norovirus genogroup II","GII_17 Kawasaki (2014)","Confirmed",73,0,0
"19070",2015,"December","Michigan","Catering Service","","","Norovirus","","Suspected",39,0,0
"19071",2015,"December","Michigan","Restaurant; Banquet Facility","","","Norovirus","","Suspected",9,0,0
"19072",2015,"December","Michigan","Restaurant","","","Norovirus","","Suspected",10,0,0
"19073",2015,"December","Michigan","Fast Food Restaurant; Restaurant","","","Norovirus genogroup II","","Confirmed",23,1,0
"19074",2015,"December","Michigan","Restaurant","","","","","",2,0,0
"19075",2015,"December","Michigan","Catering Service","Beef, Other","","","","",17,0,0
"19076",2015,"December","Minnesota","Restaurant","","","Norovirus genogroup II","GII_17 Kawasaki (2014)","Confirmed",11,0,0
"19077",2015,"December","Minnesota","Restaurant","Pizza; Pizza, Sausage; Cookies, Chocolate Chip","","Norovirus genogroup II","GII_2","Suspected",6,0,0
"19078",2015,"December","Minnesota","Fast Food Restaurant","","","Norovirus genogroup I","GI_5","Confirmed",9,0,0
"19079",2015,"December","Minnesota","Restaurant","","","Norovirus genogroup II","GII_2","Confirmed",8,0,0
"19080",2015,"December","Minnesota","Restaurant","","","Norovirus","","Suspected",4,0,0
"19081",2015,"December","Multistate","Restaurant","Pizza Dough Mix","","Escherichia coli, Shiga toxin-producing","O157:H7","Confirmed",13,9,0
"19082",2015,"December","Multistate","Private Home/Residence","Powder Meal Replacement","Moringa Leaf Powder","Salmonella enterica","Virchow","Confirmed",35,6,0
"19083",2015,"December","Nebraska","Restaurant","","","Norovirus","","Suspected",13,1,0
"19084",2015,"December","Nevada","Private Home/Residence","","","Salmonella enterica","I 4,[5],12:i:-","Confirmed",16,2,0
"19085",2015,"December","New Hampshire","","Stuffed Mushroom","","","","",16,0,0
"19086",2015,"December","New York","Catering Service","Greek Salad","","Norovirus genogroup II","","Confirmed",12,0,0
"19087",2015,"December","New York","Grocery Store","Sandwich, Ham; Sandwich, Tuna Salad","","Norovirus genogroup I","","Confirmed",13,0,0
"19088",2015,"December","New York","Restaurant","","","","","",4,0,0
"19089",2015,"December","New York","Restaurant","","","","","",13,0,0
"19090",2015,"December","North Carolina","Catering Service","","","","","",18,0,0
"19091",2015,"December","North Dakota","Catering Service","","","Norovirus genogroup II","Unknown","Confirmed",42,0,0
"19092",2015,"December","North Dakota","Prison/Jail","","","Clostridium perfringens","","Confirmed",115,0,0
"19093",2015,"December","Ohio","Private Home/Residence","Chicken Mole","","Clostridium perfringens","","Suspected",8,0,0
"19094",2015,"December","Ohio","Catering Service","","","Norovirus genogroup II","GII_2","Confirmed",8,0,0
"19095",2015,"December","Ohio","Hospital","Cupcakes","","Norovirus genogroup II","","Confirmed",170,0,0
"19096",2015,"December","Ohio","Restaurant","Macaroni And Cheese","","Bacillus cereus; Staphylococcus aureus","","Suspected; Suspected",2,0,0
"19097",2015,"December","Ohio","Restaurant","","","Norovirus","","Suspected",6,0,0
"19098",2015,"December","Ohio","Restaurant","","","Clostridium perfringens","","Suspected",2,0,0
"19099",2015,"December","Ohio","Restaurant","","","Norovirus","","Suspected",4,0,0
"19100",2015,"December","Ohio","Restaurant","Eggs Benedict","","Salmonella enterica","Enteritidis","Confirmed",3,2,0
"19101",2015,"December","Ohio","Farm/Dairy","Milk, Unpasteurized","Milk, Whole Milk Unpasteurized","Campylobacter jejuni","","Confirmed",2,2,0
"19102",2015,"December","Oregon","","Eggnog","Egg","Salmonella enterica","Enteritidis","Confirmed",7,0,0
"19103",2015,"December","South Carolina","Restaurant","Zucchini","Zucchini","Bacillus cereus","","Suspected",8,0,0
"19104",2015,"December","Texas","","","","Shigella sonnei; Campylobacter jejuni","","Suspected; Suspected",7,0,0
"19105",2015,"December","Utah","Private Home/Residence","","","Salmonella enterica","Enteritidis","Confirmed",3,0,0
"19106",2015,"December","Utah","Private Home/Residence","Meal Replacement Powder","","Salmonella enterica","Virchow","Confirmed",3,1,0
"19107",2015,"December","Virginia","Restaurant","","","Norovirus genogroup II","","Suspected",9,0,0
"19108",2015,"December","Washington","School/College/University","","","Norovirus unknown","","Suspected",2,0,0
"19109",2015,"December","Washington","Restaurant","Foie Gras","","Campylobacter unknown","","Suspected",2,0,0
"19110",2015,"December","Washington","Restaurant; Private Home/Residence","","","Norovirus unknown","","Suspected",10,0,0
"19111",2015,"December","Washington","Restaurant","","","Norovirus unknown","","Suspected",4,0,0
"19112",2015,"December","Wisconsin","Catering Service","Cookies, Chocolate Chip","","Norovirus genogroup II","GII_4 Untypeable","Confirmed",10,0,0
"19113",2015,"December","Wisconsin","Banquet Facility","","","Norovirus genogroup II","GII_2","Confirmed",20,0,0
"19114",2015,"December","Wisconsin","Banquet Facility","Gravy, Pork","","Clostridium perfringens","","Suspected",29,NA,NA
"19115",2015,"December","Wisconsin","Restaurant","","","Norovirus genogroup II","GII_14","Confirmed",4,0,0
"19116",2015,"December","Wisconsin","Private Home/Residence","Salsa","","Norovirus genogroup II","GII_2","Confirmed",16,0,0
"19117",2015,"December","Wisconsin","Nursing Home/Assisted Living Facility","","","Norovirus genogroup II","GII_17 Kawasaki (2014)","Confirmed",43,3,0
