"","Year","Month","State","Location","Food","Ingredient","Species","Serotype.Genotype","Status","Illnesses","Hospitalizations","Fatalities","location","food","species"
"15745",2012,"January","Multistate","","Milk, Whole Milk Unpasteurized","","Campylobacter jejuni","","Confirmed",148,9,0,"NA","2365","29"
"15746",2012,"January","Multistate","Catering Service","","","Salmonella enterica","Enteritidis","Confirmed",61,2,0,"5","NA","3"
"15747",2012,"January","New Jersey","Restaurant","","","Norovirus","","Suspected",7,0,0,"1","NA","126"
"15748",2012,"January","New Jersey","Restaurant","","","Norovirus genogroup II","","Confirmed",7,0,0,"1","NA","19"
"15749",2012,"January","New Jersey","Banquet Facility","","","","","",5,0,0,"54","NA","NA"
"15750",2012,"January","New Mexico","Restaurant","","","Norovirus genogroup II","","Confirmed",4,0,0,"1","NA","19"
"15751",2012,"January","New York","Restaurant","","","Campylobacter jejuni","","Suspected",9,0,0,"1","NA","29"
"15752",2012,"January","New York","Restaurant","","","Norovirus unknown","","Suspected",4,0,0,"1","NA","20"
"15753",2012,"January","New York","Restaurant","","","Norovirus genogroup II","","Suspected",13,0,0,"1","NA","19"
"15754",2012,"January","New York","Fast Food Restaurant","Rice, Fried Rice","","Staphylococcus aureus","","Suspected",4,0,0,"112","432","8"
"15755",2012,"January","New York","Restaurant","","","","","",3,0,0,"1","NA","NA"
"15756",2012,"January","New York","Restaurant","","","Norovirus genogroup I","","Confirmed",14,0,0,"1","NA","7"
"15757",2012,"January","New York","","Milk, Whole Milk Unpasteurized","Milk","Campylobacter jejuni","","Confirmed",6,2,0,"NA","2365","29"
"15758",2012,"January","New York","Restaurant","","","Norovirus genogroup I","","Suspected",5,0,0,"1","NA","7"
"15759",2012,"January","North Carolina","","","","Norovirus","","Confirmed",131,0,0,"NA","NA","126"
"15760",2012,"January","North Carolina","","","","Salmonella enterica","Enteritidis","Confirmed",12,0,0,"NA","NA","3"
"15761",2012,"January","North Dakota","Catering Service","","","Norovirus genogroup II","","Suspected",19,0,0,"5","NA","19"
"15762",2012,"January","Ohio","Private Home/Residence","Lettuce","","","","",2,0,0,"3","2130","NA"
"15763",2012,"January","Ohio","Restaurant","","","Campylobacter unknown","","Suspected",3,0,0,"1","NA","10"
"15764",2012,"January","Ohio","Restaurant","Milkshake","","","","",8,0,0,"1","462","NA"
"15765",2012,"January","Ohio","Catering Service","Fruit Salad","Blueberries; Grapes; Pineapple; Strawberries","Norovirus genogroup II","GII_4 New Orleans (2009)","Suspected",6,0,0,"5","195","19"
"15766",2012,"January","Oregon","Private Home/Residence; Catering Service","Fresh Bread","","Norovirus genogroup II","GII_4 New Orleans (2009)","Confirmed",20,0,0,"19","2673","19"
"15767",2012,"January","Oregon","Private Home/Residence","","","Norovirus","","Suspected",22,NA,0,"3","NA","126"
"15768",2012,"January","Pennsylvania","Private Home/Residence","Pork, Chops","","Yersinia enterocolitica","","Confirmed",2,0,0,"3","765","17"
"15769",2012,"January","Pennsylvania","","Milk, Whole Milk Unpasteurized","","Campylobacter other","","Confirmed",2,0,0,"NA","2365","44"
"15770",2012,"January","Rhode Island","Restaurant","","","Norovirus genogroup II","GII_4 Minerva (2006)","Confirmed",17,0,0,"1","NA","19"
"15771",2012,"January","South Carolina","Private Home/Residence","Macaroni And Cheese","","Salmonella enterica","Muenchen","Confirmed",23,4,0,"3","168","3"
"15772",2012,"January","South Dakota","Private Home/Residence","Taco Or Nacho Salad","","Clostridium perfringens","","Confirmed",74,0,0,"3","233","6"
"15773",2012,"January","Tennessee","Restaurant; Catering Service","Chicken Salad; Croissants","","","","",13,0,0,"6","2674","NA"
"15774",2012,"January","Tennessee","Restaurant","","","Bacillus cereus; Staphylococcus aureus","","Suspected; Suspected",6,0,0,"1","NA","51"
"15775",2012,"January","Texas","Restaurant","","","","","",8,0,0,"1","NA","NA"
"15776",2012,"January","Texas","Grocery Store","Barbacoa Meat","","","","",11,1,0,"4","2675","NA"
"15777",2012,"January","Virginia","Restaurant","Coleslaw","","Norovirus genogroup II","","Confirmed",7,0,0,"1","120","19"
"15778",2012,"January","Virginia","Restaurant","","","Norovirus unknown","","Confirmed",15,0,0,"1","NA","20"
"15779",2012,"January","Virginia","Restaurant","","","Norovirus","","Confirmed",3,0,0,"1","NA","126"
"15780",2012,"January","Virginia","Catering Service","","","Norovirus","","Confirmed",12,0,0,"5","NA","126"
"15781",2012,"January","Virginia","Restaurant","Pork","Pork","Trichinella unknown","","Confirmed",2,2,0,"1","2132","153"
"15782",2012,"January","Virginia","Private Home/Residence; Grocery Store","","","Norovirus genogroup II","GII_4 New Orleans (2009)","Confirmed",12,0,0,"18","NA","19"
"15783",2012,"January","Washington","Restaurant","","","Norovirus","","Suspected",9,1,0,"1","NA","126"
"15784",2012,"January","Washington","Restaurant","","","Norovirus","","Suspected",23,0,0,"1","NA","126"
"15785",2012,"January","Wisconsin","Nursing Home/Assisted Living Facility","","","Norovirus genogroup II","Unknown","Suspected",11,0,0,"10","NA","19"
"15786",2012,"January","Wisconsin","Restaurant","","","Norovirus genogroup II","GII_2","Confirmed",28,0,0,"1","NA","19"
"15787",2012,"January","Wisconsin","Unknown","","","Campylobacter jejuni","","Confirmed",8,0,0,"20","NA","29"
"15788",2012,"February","Arizona","Restaurant","","","Clostridium perfringens","","Suspected",4,0,0,"1","NA","6"
"15789",2012,"February","Arizona","Restaurant","Greek Salad","","","","",9,0,0,"1","11","NA"
"15790",2012,"February","Arizona","Restaurant","","","Norovirus genogroup II","","Confirmed",5,0,0,"1","NA","19"
"15791",2012,"February","Arizona","Catering Service","","","Norovirus genogroup II","","Confirmed",56,0,0,"5","NA","19"
"15792",2012,"February","California","Fast Food Restaurant","","","Norovirus unknown","","Suspected",9,0,0,"112","NA","20"
"15793",2012,"February","California","Restaurant","Pastry, Unspecified","","Norovirus unknown","","Suspected",9,0,0,"1","1430","20"
"15794",2012,"February","California","Restaurant","","","Norovirus unknown","","Confirmed",8,0,0,"1","NA","20"
"15795",2012,"February","California","Restaurant","","","Norovirus genogroup II","","Suspected",3,0,0,"1","NA","19"
"15796",2012,"February","California","Grocery Store","Fruit Salad","","","","",8,0,0,"4","195","NA"
"15797",2012,"February","California","Restaurant","Fish, Mahi Mahi","Fish, Mahi Mahi","Scombroid toxin","","Confirmed",2,0,0,"1","28","2"
"15798",2012,"February","California","Fast Food Restaurant","","","Salmonella enterica","Montevideo","Confirmed",17,0,0,"112","NA","3"
"15799",2012,"February","Colorado","Restaurant","","","","","",5,0,0,"1","NA","NA"
"15800",2012,"February","Colorado","Restaurant","Liver","Liver, Beef","Campylobacter jejuni","","Suspected",3,1,0,"1","2676","29"
"15801",2012,"February","Colorado","Restaurant","","","","","",5,0,0,"1","NA","NA"
"15802",2012,"February","Connecticut","Restaurant","","","Salmonella enterica","I 4,[5],12:i:-","Confirmed",2,0,0,"1","NA","3"
"15803",2012,"February","Florida","Restaurant","Potato, Baked","","Norovirus unknown","","Suspected",2,0,0,"1","640","20"
"15804",2012,"February","Florida","Restaurant","Salad, Unspecified","","Norovirus unknown","","Suspected",4,1,0,"1","6","20"
"15805",2012,"February","Florida","Fair/Festival","Chicken","Chicken","Salmonella enterica","Newport","Confirmed",8,3,0,"21","300","3"
"15806",2012,"February","Idaho","","","","Giardia intestinalis","","Confirmed",3,0,0,"NA","NA","23"
"15807",2012,"February","Illinois","Restaurant","","","Norovirus genogroup I","","Confirmed",18,1,0,"1","NA","7"
"15808",2012,"February","Illinois","Restaurant","","","Norovirus genogroup II","","Confirmed",9,0,0,"1","NA","19"
"15809",2012,"February","Illinois","Restaurant","","","Salmonella enterica","Oranienburg","Confirmed",3,0,0,"1","NA","3"
"15810",2012,"February","Indiana","","","","","","",21,0,0,"NA","NA","NA"
"15811",2012,"February","Iowa","","","","","","",4,0,0,"NA","NA","NA"
"15812",2012,"February","Kansas","Private Home/Residence","","","Norovirus genogroup II","","Suspected",14,0,0,"3","NA","19"
"15813",2012,"February","Maryland","Private Home/Residence","","","Norovirus genogroup II","GII_4 New Orleans (2009)","Confirmed",15,0,0,"3","NA","19"
"15814",2012,"February","Maryland","Restaurant","","","","","",9,1,0,"1","NA","NA"
"15815",2012,"February","Maryland","Restaurant","","","Norovirus genogroup II","GII_4 New Orleans (2009)","Confirmed",11,0,0,"1","NA","19"
"15816",2012,"February","Maryland","Banquet Facility; Catering Service","","","Norovirus genogroup II","GII_4 New Orleans (2009)","Confirmed",43,0,0,"91","NA","19"
"15817",2012,"February","Massachusetts","","","","","","",14,1,0,"NA","NA","NA"
"15818",2012,"February","Michigan","","","","","","",3,0,0,"NA","NA","NA"
"15819",2012,"February","Michigan","Private Home/Residence; Grocery Store","Strawberries","Strawberries","","","",6,0,0,"18","341","NA"
"15820",2012,"February","Minnesota","Restaurant","","","Clostridium perfringens","","Suspected",2,0,0,"1","NA","6"
"15821",2012,"February","Minnesota","Restaurant","Garlic Toast; Salad, Unspecified; Fish, Haddock","","Norovirus genogroup II","","Confirmed",8,1,0,"1","2677","19"
"15822",2012,"February","Multistate","","Cucumber","","Salmonella enterica","Javiana","Confirmed",49,14,0,"NA","2678","3"
"15823",2012,"February","Nevada","Child Daycare","","","Norovirus genogroup II","","Confirmed",54,0,0,"15","NA","19"
"15824",2012,"February","New Hampshire","Banquet Facility","Dips","","Norovirus genogroup II","","Suspected",29,0,0,"54","2618","19"
"15825",2012,"February","New Jersey","Fast Food Restaurant","","","Norovirus","","Suspected",9,0,0,"112","NA","126"
"15826",2012,"February","New York","Catering Service","","","Norovirus genogroup I","","Suspected",22,0,0,"5","NA","7"
"15827",2012,"February","New York","Restaurant","Tuna Burger","","Scombroid toxin","","Confirmed",2,0,0,"1","265","2"
"15828",2012,"February","New York","Restaurant","Antipasto; Salad, Unspecified; Ice; Water; Pizza, Unspecified","","Norovirus genogroup II","GII_4 New Orleans (2009)","Confirmed",103,2,0,"1","2679","19"
"15829",2012,"February","New York","Banquet Facility","","","Norovirus genogroup II; Norovirus genogroup I","","Suspected; Suspected",7,0,0,"54","NA","114"
"15830",2012,"February","New York","Restaurant","","","","","",5,0,0,"1","NA","NA"
"15831",2012,"February","North Carolina","","Tempeh, Unpasteurized","","Salmonella enterica","Paratyphi B","Confirmed",89,8,0,"NA","2680","3"
"15832",2012,"February","Ohio","School/College/University","Peaches, Unspecified","Peaches","","","",17,0,0,"7","467","NA"
"15833",2012,"February","Ohio","Restaurant","","","Norovirus genogroup II","GII_4 New Orleans (2009)","Confirmed",29,1,0,"1","NA","19"
"15834",2012,"February","Ohio","Restaurant","","","","","",2,0,0,"1","NA","NA"
"15835",2012,"February","Ohio","Catering Service","Spanish Piquillo Peppers With Goat Cheese","","Norovirus genogroup II","GII_4 New Orleans (2009)","Confirmed",42,0,0,"5","2681","19"
"15836",2012,"February","Ohio","Office/Indoor Workplace","","","","","",11,0,0,"13","NA","NA"
"15837",2012,"February","Ohio","Restaurant","Pizza, Unspecified","","","","",6,0,0,"1","42","NA"
"15838",2012,"February","Ohio","Restaurant","","","Norovirus","","Suspected",2,0,0,"1","NA","126"
"15839",2012,"February","Ohio","Restaurant","Ice","Water","Norovirus genogroup II","GII_4 New Orleans (2009)","Confirmed",29,1,0,"1","82","19"
"15840",2012,"February","Ohio","Restaurant","","","","","",2,0,0,"1","NA","NA"
"15841",2012,"February","Oregon","Restaurant","","","Norovirus genogroup II","GII_1","Confirmed",8,0,0,"1","NA","19"
"15842",2012,"February","Oregon","Banquet Facility","","","Norovirus genogroup II","GII_4 New Orleans (2009)","Confirmed",27,0,0,"54","NA","19"
"15843",2012,"February","Puerto Rico","Restaurant","Fish, Marlin","","Histamine","","Confirmed",5,0,0,"1","2682","58"
"15844",2012,"February","Puerto Rico","","","","","","",4,NA,NA,"NA","NA","NA"
"15845",2012,"February","Rhode Island","Restaurant","House Salad","","Norovirus unknown","","Suspected",7,0,0,"1","321","20"
"15846",2012,"February","South Carolina","Nursing Home/Assisted Living Facility","","","Clostridium perfringens","","Confirmed",6,0,0,"10","NA","6"
"15847",2012,"February","South Carolina","Restaurant","","","Norovirus genogroup II; Norovirus genogroup I","GII_4 New Orleans (2009)","Suspected; Suspected",58,1,0,"1","NA","114"
"15848",2012,"February","Tennessee","Restaurant","","","","","",14,0,0,"1","NA","NA"
"15849",2012,"February","Tennessee","Fast Food Restaurant","","","","","",21,0,0,"112","NA","NA"
"15850",2012,"February","Texas","Restaurant","Ambrosia","","","","",2,0,0,"1","1057","NA"
"15851",2012,"February","Texas","Fast Food Restaurant","","","","","",4,0,0,"112","NA","NA"
"15852",2012,"February","Utah","","","","Campylobacter jejuni","","Confirmed",8,0,0,"NA","NA","29"
"15853",2012,"February","Virginia","Restaurant","","","Norovirus","","Suspected",13,0,0,"1","NA","126"
"15854",2012,"February","Virginia","Restaurant","","","Norovirus","","Confirmed",16,0,0,"1","NA","126"
"15855",2012,"February","Virginia","School/College/University","Fruit Salad","Strawberries","Norovirus","","Confirmed",20,0,0,"7","195","126"
"15856",2012,"February","Virginia","Restaurant","","","","","",8,0,0,"1","NA","NA"
"15857",2012,"February","Washington","Private Home/Residence","Crab, Raw","","Vibrio other","","Confirmed",3,1,0,"3","2683","41"
"15858",2012,"February","Washington","","","","Virus","","Suspected",9,0,0,"NA","NA","5"
"15859",2012,"February","Wisconsin","Private Home/Residence","Cake, Ice Cream","","Norovirus genogroup II","GII_4 New Orleans (2009)","Confirmed",9,0,0,"3","1694","19"
"15860",2012,"February","Wyoming","Restaurant","Lettuce, Unspecified","Lettuce","","","",19,0,0,"1","142","NA"
"15861",2012,"March","Arizona","Fair/Festival","","","Norovirus genogroup II","","Confirmed",10,0,0,"21","NA","19"
"15862",2012,"March","Arizona","Prison/Jail","","","Norovirus genogroup II","","Confirmed",189,0,0,"14","NA","19"
"15863",2012,"March","Arizona","Restaurant","","","Norovirus genogroup II","","Confirmed",8,0,0,"1","NA","19"
"15864",2012,"March","Arizona","Restaurant","","","","","",2,0,0,"1","NA","NA"
"15865",2012,"March","Arizona","Fast Food Restaurant","","","","","",2,0,0,"112","NA","NA"
"15866",2012,"March","Arizona","Catering Service","","","Norovirus genogroup II","","Confirmed",4,0,0,"5","NA","19"
"15867",2012,"March","Arizona","Fast Food Restaurant","","","","","",3,0,0,"112","NA","NA"
"15868",2012,"March","Arizona","Catering Service","Beef, Bbq","","Clostridium perfringens","","Confirmed",66,1,0,"5","207","6"
"15869",2012,"March","California","Fast Food Restaurant","","","","","",2,0,0,"112","NA","NA"
"15870",2012,"March","California","","Chicken, Other","","Campylobacter jejuni","","Confirmed",11,0,0,"NA","65","29"
"15871",2012,"March","Colorado","Restaurant","Fish, Tuna","Tuna","","","",3,0,0,"1","1702","NA"
"15872",2012,"March","Colorado","Fast Food Restaurant","","","","","",4,0,0,"112","NA","NA"
"15873",2012,"March","Colorado","Restaurant","","","","","",22,0,0,"1","NA","NA"
"15874",2012,"March","Connecticut","Catering Service","","","Norovirus","","Suspected",10,0,0,"5","NA","126"
"15875",2012,"March","Florida","Restaurant","","","Norovirus genogroup II","","Suspected",10,0,0,"1","NA","19"
"15876",2012,"March","Florida","Restaurant","","","Norovirus","","Suspected",15,1,0,"1","NA","126"
"15877",2012,"March","Florida","Restaurant","Noodles","","Norovirus genogroup II","","Confirmed",2,2,0,"1","2684","19"
"15878",2012,"March","Florida","Private Home/Residence","","","Ciguatoxin","","Confirmed",2,0,0,"3","NA","12"
"15879",2012,"March","Florida","Restaurant","Fish, Tuna","","","","",3,0,0,"1","1702","NA"
"15880",2012,"March","Georgia","Restaurant","","","Norovirus genogroup II","","Confirmed",7,0,0,"1","NA","19"
"15881",2012,"March","Idaho","Grocery Store","Oysters, Raw","","Giardia intestinalis","","Confirmed",4,NA,0,"4","117","23"
"15882",2012,"March","Illinois","Restaurant","Salmon, Unspecified","","Scombroid toxin","","Confirmed",2,0,0,"1","70","2"
"15883",2012,"March","Illinois","Banquet Facility","","","","","",4,0,0,"54","NA","NA"
"15884",2012,"March","Iowa","","","","Norovirus","","Confirmed",9,0,0,"NA","NA","126"
